label,text
true,"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back."
true,Says Mitt Romney flip-flopped on abortion.
true,On recusing herself from cases after receiving a campaign contribution
false,"Says judges are using Shariah law in Dearborn, Mich."
false,John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.
true,Georgia has the fifth-highest number of uninsured people of any state in the union.
true,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife."""
true,"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island."
false,Two years ago we had the largest structural deficit ever in Wisconsin.
false,Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.
false,Says the New York Times can write a story that they know is false yet they cant basically be sued.
true,More Texans have new jobs today than the entire population of Fort Worth.
false,Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.
true,His biography says he was the top ROTC officer in the nation.
false,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.
true,It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.
true,"The United States is ""seeing greater income inequality now than any time since the 1920s."""
false,"Amniocentesis, does, in fact, result more often than not in this country in abortion."
false,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says."
true,Of minimum wage workers in Rhode Island only 14 percent serve as sole income earner for their family.
false,"John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people."
false,The average age of first marijuana use is 12.
false,Ive never supported a payroll tax.
false,On serving out his gubernatorial term
false,More people in this country have seen UFOs than I think approve of George Bush's presidency.
true,Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors
true,Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.
false,The studies have shown us that [drug testing for welfare recipients] will be saving us money
true,Says New Hampshires second congressional district includes two counties where almost 5 percent if not more of residents are enrolled in the states expanded Medicaid program.
false,Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.
true,"Georgia has ""a dropout rate thats higher"" than Alabama's."
true,Says Obama flip-flopped on warrantless wiretapping.
true,"A national study of 2,500 charter schools shows that maybe 20 percent do better than the community public schools, 40 percent or so do worse and the rest are not having any significant difference."
false,Barack Obama hasn't passed any (bills).
true,Bernie Sanders passed more roll call amendments in a Republican Congress than any other member.
false,On switching parties.
true,We lost more jobs in this great recession than the last four recessions combined.
false,Mequon and Milwaukee have the highest disparity of income in the country.
true,Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.
true,"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did."
false,"In Rick Perry's Texas, the governor threatens to leave, to secede from the greatest country in the world."
true,"Says Russ Feingold said that with Obamacare, we could keep our doctors and our plans, it was rated as the Lie of the Year."
false,"Says Houston is home to more doctors, more nurses, more researchers than any other place in the world."
false,"Says Bill White didnt pay taxes while earning $133,600 annual salary as deputy secretary of energy."
false,"Our tax code is . . . 80,000 pages."
true,Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State.
false,"Hillary Clinton wants to shut down family farms using radical regulation, by raising business tax rates as high as nearly 50 percent and by taxing family farms again at death by as much as 45 percent."
true,Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS.
false,Ive been involved in prosecuting a terrorist member of ISIS.
false,The amount of interest paid on the federal debt exceeds total tax revenue.
true,The national debt grew an estimated$15 billion last weekend.
true,The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education.
true,Says Donald Trump has supported a Canadian-style universal health care system.
false,"Says, The Democrats proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings."
true,"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq."""
true,Most Americans live within 50 miles of a nuclear power plant.
false,"Under President Barack Obama, the United States has doubled our exports."
false,Says President Barack Obamas debt commission recommended converting Medicare to a system where Medicare participants are given a voucher to purchase insurance in the private market.
false,The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan.
true,"Senator Obama has, in fact, never had a serious Republican challenger."
false,The birther movement was started by Hillary Clinton in 2008. She was all in!
true,"Here in Wisconsin, weve put in previous budgets more money into mental health services than any governor has in the last 25 years."
false,The InterLink at T.F. Green Airport is the closest air-rail link in the country.
false,"In the United States alone we lose more than 3,000 people a day to cancer."
false,"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd."
false,The Colorado caucus system for selecting Republican delegates is rigged.
false,Every 28 hours an unarmed black person is shot by a cop.
false,You might be surprised to know that 137 billion gallons flows (into Lake Erie) every day. You might be surprised to know that only 86.3 billion gallons flow out. ... Leaving us a net surplus of approximately 50 billion gallons a day.
false,"San Antonio has seen 67% growth in water customers in the last 25 years, 0% more water used."
true,"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak."
false,Abortion services are well over 90 percent of what Planned Parenthood does.
false,For the last decade the climate has been cooling.
true,Accidents are down 50 percent and injury accidents are down 60 percent in the rebuilt Marquette Interchange in Milwaukee.
false,"Says $57,000 is the mean [income] in our state for a family."
false,The Muslim Brotherhood has openly stated they want to declare war on Israel.
false,Says the Medicaid fraud rate in Virginia was fact-checked and found to be 0.47 percent.
false,The presence of gorillas calls into question the concept of evolution.
true,"Says Milwaukee County spent over $170,000 in salaries in 2010 for employees to participate in union activities such as collective bargaining."
true,"The U.S. has 5 percent of the worlds population, 25 percent of the worlds known prison population."
true,There have been at least four incidents where bullets from Mexico have crossed the border.
true,On oil drilling
true,"George Allen voted to add $3 trillion to the federal debt, voted to raise the debt ceiling four times and voted for the No Child Left Behind Act while he was a senator."
true,"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos."
false,Assertions that it makes no difference whether children are raised by heterosexual or homosexual parents have been shattered by the latest and best social science and research.
true,"Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress."
false,Under Gov. Romneys definition ... Donald Trump is a small business.
true,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.
true,"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare."
true,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.
false,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.
true,Social Security ... is solid through about 2040 without any changes whatsoever.
false,"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed."
false,On oil drilling off Virginias coast.
true,Says Texas has the 15th largest economy in the world.
false,Six institutions in our country now control two thirds of the capital.
false,Says President Barack Obama wants to raise the lowest (income) tax rate from 10 to 15 percent.
true,All travelers -- even babies -- arriving in the U.S. by air must have a passport.
true,Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined.
true,"Right now we are spending at an all-time high, close to 25 percent of our GDP [is] being spent on the federal government. But our revenues are at an almost all-time low of about 15 percent [of GDP]."
true,"According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats."
true,"[Tailpipe emissions rules], if fully implemented with all the regulations that go with it, they will keep the temperature from rising nearly five one-hundredths of a degree Fahrenheit. By 2050."
true,Michael Thurmond authored major legislation that has provided more than $250 million in tax relief to Georgias senior citizens and working families.
false,Says President Barack Obamas parents were communists.
false,None of $400 million the City of Austin proposes to spend on road projects will be used to add new lanes to congested roadways.
false,"John McCain accused Barack Obama ""of letting infants die."""
false,Sherrod Brown voted six times to raise his own pay.
false,"The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job."
true,The changes to Georgias tax and fee structure is an overall tax cut.
false,Gun homicide is down 49 percent in the past 12 years.
false,Theres no money in Social Security.
false,"Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives."
false,On support for gay marriage
true,A Republican-led softening of firearms training rules means that untrained individuals would be allowed to carry guns with a state permit.
false,The study that states that more than 70 percent of the traffic on the Sellwood Bridge is to/from Clackamas County has been thoroughly debunked by The Oregonian.
false,"If all of the [Bush-era] tax cuts expire on schedule, the budget will be close to being balanced in four years."
false,We know from the social science that children do best with a mom and a dad.
true,"From 05 to 09, weve had 1,100 soldiers commit suicide, one every 36 hours."
false,I sponsored the new Buy American law
false,Funding the federal health care law without a tax hike will require the state to cut nearly a quarter of its annual budget.
false,Says new GOP Wisconsin Assembly members voted to take funding away from their public schools in their districts to give it to private Milwaukee voucher schools.
true,"Following the 2009 session, Texas House Speaker Joe Straus was acknowledged and thanked for his tireless efforts by Planned Parenthood, the nations premier abortion provider."
false,Says Gov. Scott Walker has made Wisconsin 2nd in the nation in losing jobs.
true,Ohio today has the fewest number of state employees since the Reagan administration.
false,This is the worst jobs recovery since the Great Depression.
false,On whether the governor of Massachusetts should be able to appoint an interim U.S. senator
false,Theres nothing in the voting instructions that weve been getting in the last several elections that lets you know about the limitations of the master lever.
false,On raising taxes.
false,"An Obamacare slush fund paid to spay and neuter dogs and cats, then counted it as an anti-obesity campaign."
false,"Says during George W. Bushs administration we were losing millions of jobs per month, while under Barack Obama we have three years of gaining hundreds of thousands of jobs per month."
true,"Georgia has the 9th highest rate of adults, ages 18 to 64, without a high school diploma or GED."
false,On mandating health care coverage.
false,Says Ron Johnson voted five times for tax breaks that help companies ship Wisconsin jobs overseas.
false,Says he led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa.
true,"Taxpayers pay $18,000 a month for House Speaker Nancy Pelosis district office in downtown San Francisco."
false,"If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars."
false,"The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge."
false,Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.
true,African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.
true,Wisconsin is one of several states where you can change your early ballot if you think youve made a mistake.
false,Says Kurt Schrader cast the deciding vote that failed to extend tax cuts for Oregons middle-class families and small businesses.
false,Says Gov. Scott Walker is openly backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions by at least a third for current and retired public employees
false,Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.
false,Sen. Jeff Merkley voted six times for more debt.
false,"Congress has cut funding, has slashed funding, for veterans benefits over these last years."
false,Siemens has been unable to fill approximately 200 skilled trade positions in metro Atlanta.
false,Fifty-three percent of graduates from liberal arts colleges these days cant find jobs.
true,Says Delaware County has more waterfront property than any other county in the state of Ohio
true,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses.
false,"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states..."
true,Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.
true,Says Oregon ranks 30th in the nation with regard to its incarceration rate.
false,Says Jeb Bush has released 10 percent of his emails.
true,Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.
false,Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.
true,"91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it."
false,Says Mahmoud Ahmadinejad said that if he has a nuclear weapon he will use it to wipe Israel off the face of the earth. He will use it against the United States of America.
false,Bill McCollum on the Arizona immigration law.
false,There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.
false,Rhode Islands graduated driving license has saved hundreds of lives.
false,The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.
true,Georgia lawmakers fuel up for the session by feasting on wild hogs.
true,Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.
false,We dont have a (military) reserve force if something happens.
false,Wisconsin Gov. Scott Walkers budget okays disposing of unclaimed pound dogs to university research facilities.
true,No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.
false,The error rates for the Fulton County elections department are well below the average.
true,I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.
false,The state constitution clearly says theres not to be a state income tax in Tennessee.
true,Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time.
false,This is the slowest job recovery since Hoover.
true,Says Mitt Romney flip-flopped on abortion.
false,"In the past, President Obama has refused to meet with representatives from Cuban exile organizations."
true,Says his transportation plan would make Virginia the first state in the nation to eliminate the state tax on gasoline.
false,Wisconsin women are paid 81 cents to the dollar of a man doing the same job.
false,Steve Santarsiero wrote PAs Gun Safety Law.
false,Says Common Core is a federal mandate.
false,Milwaukees police chief can fire officers for basically no cause.
true,You cant build a Christian church in Saudi Arabia.
false,"The Congressional Budget Office -- supposedly non-partisan -- estimates that in just a few years the average cost to every family of four (from cap and trade) will be $6,800 per year."
true,"The federal government is spending $46,000 a year per family (or group of four) and could balance its budget by dropping that to $30,000."
false,The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.
true,The U.S. military footprint in Africa is nearly nonexistent.
true,"In just a few decades, Social Security, Medicare and Medicaid, other mandatory spending programs, and paying interest due on the debt will eclipse our entire budget."
true,"Under Donald Trumps tax plan, the top 0.1 percent of taxpayers -- people earning multiple millions of dollars a year, on average -- would get more tax relief than the bottom 60 percent of taxpayers combined."
false,Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.
false,On whether President Obamas speeches to school children spread socialist ideology.
false,The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.
true,"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs."
true,"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush."""
true,Says Barack Obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.
true,"Says if we raise the number of third-graders who read at a third-grade level, we affect everything, from graduation rates to incarceration rates."
true,Several elected state officials have opened their homes to children in need of loving families.
false,Rhode Island is one of only six states to use E-Verify.
true,"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs."
true,Three courts have found the new health care law constitutional and two have found it unconstitutional.
false,"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long."
true,Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey.
true,"At the moment, energy companies spend 0.25 percent on RD."
true,Rick Perry doesnt think there should be a federal minimum wage.
true,"Since I took office, Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary."
true,Democrats say Chafee wants to tax equipment that enables amputee veterans to drive
true,"Says Donald Trump was asked if he would defend our allies. He said well, first hed want to know if they made any payments to us to defend them."
true,"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey."
true,Florida is 49th in per capita spending on mental health care.
true,"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid."
true,"In Rhode Island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on."
false,"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year."
true,"Says that from 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff."
true,Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates.
true,"The president has added close to 68,000 troops in the last year, since he came into office, not just the 30,000 you hear, but the others that were added before that."
false,Says President Barack Obama has not raised taxes.
true,SaysDonald Trump called pregnant employees an inconvenience.
false,"While (Chris Christie) talks about job creation, we dont see jobs being created in this state."
true,We have more scientists and engineers per square mile than anywhere in the world.
false,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in."
false,The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property.
true,The 12 hottest years on record have come in the last 15 years.
false,Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.
false,"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield."
false,Herman Cain is a pro-choice candidate.
false,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.
true,"Says if elected, he would be the first Mayor who lives east of 82nd."
true,"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165."""
true,President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).
false,The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.
true,"In New Orleans, nearly100 percent of our kids are in charter schools."
false,The steel industry is producing as much steel in the United States as it ever was. Its just (that) it needs one-tenth of the workers that it used to.
true,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.
true,"Under Donald Trumps tax plan, 51 percent of single parents would see their taxes go up."
true,We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.
false,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople."
true,Mental health provisions related to mass shootings got over 90 votes in the Senate.
false,No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.
false,Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.
false,Says Barack Obama promised gasoline at $2.50 a gallon.
true,Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.
true,"Were losing almost 6,000 state jobs."
true,Florida has more concealed weapons permits than any other state.
false,"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it."
true,Says abortions are decreasing.
true,Abraham Lincoln (once) jumped out of a window in the Illinois Legislature in order to deny a quorum.
false,On choosing a Texas House speaker
true,She flunked the D.C. bar exam.
true,Farouk is on fire.
false,Obamacare adds trillions to our deficits and to our national debt.
false,Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.
false,The gun industry isthe only business in America that is wholly protected from any kind of liability.
true,Your tellers were paid kickbacks for directing elderly consumers from ... safe deposits to risky ones.
true,Says Barack Obama didnt keep his promise to have an immigration bill in his first year.
true,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions."""
true,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.
false,"Health insurance companies are making record profits, right now."
false,"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen."
false,"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves."
false,Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.
false,A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.
true,Only about a third of Texans who enroll in college graduate.
true,"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets."
true,Christmas trees are grown in all 50 States.
true,"Tim Kaine, as governor, proposed tax increases on people earning as little as $17,000."
false,Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.
false,On an early date for Floridas presidential primary
false,Says drug dealers have overdosed on purpose to avoid prosecution.
false,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.
true,Says Ohio has 77 job training programs spread across 13 state agencies.
false,The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.
true,Clinton said great things about NAFTA until she started running for president.
true,Members of the military dont contribute toward their pension.
false,There are no earmarks in the stimulus bill.
false,"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001."
true,Says Senate candidate Katie McGinty made thousands from companies she previously regulated.
true,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.
false,Every engine manufacturer in the United States is now in the state of Texas.
false,"In 2011, (the Islamic State) attempted to attack Fort Knox."
true,Undocumented immigrants pay $12 billion of taxes every single year.
false,The average student comes out of college hundreds of thousands of dollars in debt.
false,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent."""
false,"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four."
false,Says new figures he released showing Wisconsin job gains for 2011 are the final job numbers.
true,"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms."
false,Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.
true,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices."""
false,"On most things except witch trials, Virginia will always have been first."
false,"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health."
false,A majority of our students are trapped in underperforming schools.
false,Alex Sink wants to cut Medicare.
true,"Every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured."
false,"In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds."
false,Says Obama flip-flopped on withdrawing troops from Iraq.
true,Federal law adopted under Tommy Thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens
true,"After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period."
false,Non-defense discretionary spending has increased by over 80 percent in the last two years.
true,"Two million new jobs have been created, in California since 2011."
true,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day."
false,[Georgia] Republicans have mismanaged unemployment benefits.
false,"Says the fertilizer plant that exploded in West, Texas,had not been inspected by the state of Texas since 2006."
true,Federal regulations required the changes to Georgias drivers license renewal process.
false,Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.
false,Fifty-three percent of teens in Central Falls are getting pregnant.
false,Says Mitt Romney called the Arizona law a model for the nation.
false,There was some sort of informal commitment to build a (psychiatric) building in downtown Cleveland.
true,Snitker has been virtually ignored by the major media.
true,There are 86 languages spoken at Miami Dade College.
true,The Capitol was built by slaves.
false,On applying prosecutorial discretion to immigration cases.
false,"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency."
true,"I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way."
true,Sherrod Brown failed to pay his own taxes three separate times.
false,Miami-Dade has the nations highest-rated tap water.
false,Says Barack Obama is the only president to ever cut $500 billion from Medicare.
true,The United States is the oldest democracy in the world.
false,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion."""
true,"The average person will pay $6,000 more a year under Rep. Paul Ryans Medicare proposal."
true,There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.
true,Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.
false,Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming.
true,Ohio companies export more goods and services globally than 41 other states.
false,Says Jon Runyan voted to end programs to aid homeless veterans.
false,"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006."""
true,Richard Nixon released tax returns when he was under audit.
false,Im the only candidate for governor whos rolled out any policies so far.
false,On a government spending freeze.
false,Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law.
true,Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.
true,"Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons."
false,"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double."
false,Says we had to cut 13 billion dollars in state spending over two years.
false,"When the Affordable Care Act was signed, 17 million American children had a pre-existing condition and were uninsurable."
true,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.
false,"Preventive care saves money, for families, for businesses, for government, for everybody."
true,"In Florida, its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse."
false,Says scientists are in dispute over whether being gay is a choice.
false,The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.
false,Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas.
false,Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.
true,There are 3 million jobs that go vacant each month in this country.
false,"Kasichs budget raised taxes by billions, hitting businesses hard and the middle class even harder."
true,"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush."
false,"Joe, I keep hearing you every morning talking about the biggest tax increase in history, but you don't mention it's also the biggest tax cut in history.''	health-care,taxes	richard-durbin	Senator	Illinois	democrat	0	2	1	0	1	a comment on the Morning Joe'' show on MSNBC."
false,"Palin had ""executive experience"" in the PTA."
true,"Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met."
false,"The newly created state Immigration Enforcement Review Board can actually prosecute, and get them [violators] into jail, if we bring in the attorney general."
true,"Even though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats)."
false,The elimination of essentially every automobile would be offset by one volcano exploding.
true,"Since 2008, we have cut 5,000 positions from Virginia public schools."
false,The presidents proposed budget will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.
false,"The 90 percent statistic ofsupporting background checks, thats been debunked."
true,Bob Barr has changed his position on the Defense of Marriage Act over the years.
false,Youth unemployment is through the roof.
false,Says that Sherrod Brown is an Obama rubber stamp for supporting the job-killing cap and trade plan.
false,"If you are driving on average in America this summer, you'll save according to Department of Energy figures about $70."
false,"Says We do about 300 investigations a year into housing discrimination and in recent years have put about $150,000 of damages into the pockets of individuals who have been treated unfairly."
false,Says Jim Renacci opposed increasing combat bonuses for our troops.
true,46 percent of women between the age of 16 to 24 despise sexual contact in Japan.
false,The President wants the U.S. to sign on to the U.N.s International Criminal Court.
true,Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.
true,The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying (citizenship on) the voter rolls.
false,The United States is not modernizing its nuclear weapons.
true,"The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America."
false,Soy ... el nico official estatal quin es un hombre de negocios.
false,Says Rick Perry said theres an administrator for every teacher in Texas public schools.
true,Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics.
false,"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus."
false,The health care reform bill is the largest tax increase in U.S. history.
true,More than 30 cents of every state tax dollar goes to Medicaid.
true,My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program.
false,Congressman Duffy has long record of voting against VA backlog fixes.
false,There were fewer civilian casualties in Cambodia than there have been from American drone attacks.
false,Republican candidate for governor Nathan Deal explicitly voted to fund abortions ...
false,I won the majority of the Republican vote in both New Hampshire and South Carolina.
false,Says Ralph Hall is the oldest member in Congress ever.
false,"Under Barack Obama and the big government economy, the median wage for women has dropped $733."
false,Our kids cant openly celebrate Christmas or pray in school.
true,"Her opponent: zero times a judge, zero rulings, zero experience on the bench."
true,Less than four cents of every health care dollar is spent on prevention and public health.
true,Says Texas law requires state agencies to give preference to goods produced and grown in Texas.
false,Says Pete Gallego went and lobbied after you fired him from Congress.
false,"But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week."
false,Americans invented the automobile.
true,"Gov. Crist has never wavered in his support of the Second Amendment, the right to bear arms."
true,Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies.
true,Health care reform will not affect veterans' benefits.
false,Says Patrick Murphy advocated for cuts to Social Security and Medicare.
false,"Within a few years, we will be spending more on interest payments than on national security."
false,Says Ted Strickland admits his record on jobs and taxes is mixed and spotty.
